21.926485,-159.5297239
22.074286,-159.3207479
22.074286,-159.3207479
21.5988789,-158.2408521
59.9011107,-158.2016851
21.5935975,-158.1044696
21.472893,-158.0358675
21.4172766,-157.9986758
21.400594,-157.9704063
21.5543942,-157.873405
21.304547,-157.8556763
21.304547,-157.8556763
21.304547,-157.8556763
21.304547,-157.8556763
21.304547,-157.8556763
21.304547,-157.8556763
21.304547,-157.8556763
21.27857,-157.802133
21.394833,-157.7298912
21.093469,-157.0241549
20.872684,-156.6762728
20.872684,-156.6762728
20.9717546,-156.6756045
20.757398,-156.4459989
20.757398,-156.4459989
20.8029568,-156.3106832
20.039805,-155.8280179
19.062767,-155.5863189
19.6170245,-155.0335095
59.76826,-151.6775519
59.76826,-151.6775519
60.330143,-151.2366311
61.2163129,-149.8948522
61.2163129,-149.8948522
61.2163129,-149.8948522
61.2163129,-149.8948522
61.2163129,-149.8948522
61.2163129,-149.8948522
61.2163129,-149.8948522
61.2163129,-149.8948522
61.2163129,-149.8948522
61.2163129,-149.8948522
61.2163129,-149.8948522
61.2163129,-149.8948522
61.2163129,-149.8948522
61.2163129,-149.8948522
61.2163129,-149.8948522
61.55,-149.8666666
61.55,-149.8666666
61.315575,-149.5847041
61.5828234,-149.4380984
61.5995292,-149.1135484
61.5995292,-149.1135484
64.837845,-147.7166749
64.837845,-147.7166749
64.837845,-147.7166749
64.837845,-147.7166749
64.837845,-147.7166749
64.837845,-147.7166749
64.837845,-147.7166749
64.837845,-147.7166749
64.750922,-147.349312
57.9608333,-136.2274999
63.5926909,-135.896142
60.721571,-135.0549319
58.3019496,-134.4197339
53.6870871,-132.1808315
54.312617,-130.3255344
50.5619196,-126.5825836
55,-124.9999999
54.061971,-124.5549847
42.407333,-124.4217739
43.118913,-124.4083219
42.0741015,-124.3155771
40.8020712,-124.1636728
40.8020712,-124.1636728
46.973703,-124.1562769
44.312756,-124.1049989
43.982672,-124.0998389
46.8100926,-124.0932272
40.866517,-124.0828399
44.636755,-124.0534419
46.309036,-124.0436639
46.548987,-124.0282199
44.95789,-124.0179959
44.95789,-124.0179959
45.106772,-123.9842819
49.1637659,-123.9379792
49.1637659,-123.9379792
45.993246,-123.9202129
45.993246,-123.9202129
46.980929,-123.8893349
46.980929,-123.8893349
46.187885,-123.8312559
46.187885,-123.8312559
39.3493389,-123.814182
47.072447,-123.7705599
39.2235117,-123.768625
48.3824747,-123.73147
40.2759769,-123.6364205
47.0034291,-123.4087691
39.0091667,-123.366111
48.4283327,-123.3649268
48.4283327,-123.3649268
48.4283327,-123.3649268
39.4096043,-123.3555601
39.4096043,-123.3555601
43.216505,-123.341738
43.216505,-123.341738
43.216505,-123.341738
43.216505,-123.341738
43.216505,-123.341738
39.3784978,-123.3413983
42.4393707,-123.3272488
42.4393707,-123.3272488
42.4393707,-123.3272488
43.3896628,-123.3123597
43.3896628,-123.3123597
46.571414,-123.2968441
38.8979586,-123.2144506
38.8979586,-123.2144506
39.1501662,-123.207786
45.2109843,-123.197585
45.2109843,-123.197585
45.2942822,-123.1764948
44.10118085,-123.1523837
44.10118085,-123.1523837
44.10118085,-123.1523837
44.10118085,-123.1523837
44.10118085,-123.1523837
44.10118085,-123.1523837
44.10118085,-123.1523837
44.10118085,-123.1523837
44.10118085,-123.1523837
44.10118085,-123.1523837
44.10118085,-123.1523837
49.7,-123.15
49.2608944,-123.1139382
49.2608944,-123.1139382
45.5197452,-123.1114404
48.0849312,-123.1096705
44.6365071,-123.1059323
44.6365071,-123.1059323
44.6365071,-123.1059323
43.3015069,-123.1011753
47.2150945,-123.1007065
49.016667,-123.0833329
49.321542,-123.0743409
49.321542,-123.0743409
44.9482087,-123.0629462
45.5198001,-123.0556201
44.9391565,-123.0331209
44.9391565,-123.0331209
44.9391565,-123.0331209
44.9391565,-123.0331209
44.9391565,-123.0331209
44.9391565,-123.0331209
44.9391565,-123.0331209
44.0462362,-123.0220288
44.0462362,-123.0220288
44.0462362,-123.0220288
42.4417898,-123.0219914
44.9958075,-123.0197172
44.9958075,-123.0197172
44.9958075,-123.0197172
45.5228939,-122.9898269
45.5228939,-122.9898269
49.2445,-122.9727169
46.7204489,-122.9614302
46.1427302,-122.9556409
46.1427302,-122.9556409
42.3435662,-122.914165
44.5365119,-122.9070338
46.1420334,-122.9060317
46.1420334,-122.9060317
46.1420334,-122.9060317
38.707687,-122.9024963
47.0450197,-122.8948724
47.0450197,-122.8948724
42.3264181,-122.8718604
44.8409548,-122.8709242
44.4833945,-122.8699822
44.4833945,-122.8699822
45.4942838,-122.867045
38.5110803,-122.8473387
38.5110803,-122.8473387
49.1850834,-122.8446548
46.0085225,-122.8424708
45.3570983,-122.8403569
47.26439615,-122.8354025
47.3834644,-122.8304789
42.6109085,-122.8218511
48.1210578,-122.8176205
47.0263876,-122.8072256
45.8640034,-122.8064921
45.4871723,-122.8037803
45.4871723,-122.8037803
45.4871723,-122.8037803
45.4871723,-122.8037803
45.4871723,-122.8037803
45.4871723,-122.8037803
42.472626,-122.8028179
42.472626,-122.8028179
45.0049305,-122.7832946
45.0049305,-122.7832946
45.0049305,-122.7832946
45.4307473,-122.7719338
45.4307473,-122.7719338
48.1185325,-122.7679628
48.1185325,-122.7679628
48.1185325,-122.7679628
47.53279725,-122.754161
47.53279725,-122.754161
47.53279725,-122.754161
42.1972487,-122.7153994
38.4404675,-122.7144313
38.4404675,-122.7144313
38.4404675,-122.7144313
38.4404675,-122.7144313
38.4404675,-122.7144313
38.4404675,-122.7144313
38.3396367,-122.7010983
38.3396367,-122.7010983
45.2629088,-122.6925982
45.2629088,-122.6925982
45.2629088,-122.6925982
45.6030456,-122.6783623
45.6030456,-122.6783623
45.6306954,-122.6744556
45.6306954,-122.6744556
45.6306954,-122.6744556
45.6306954,-122.6744556
45.6306954,-122.6744556
45.6306954,-122.6744556
45.6306954,-122.6744556
45.6306954,-122.6744556
45.6306954,-122.6744556
45.5202471,-122.6741948
45.5202471,-122.6741948
45.5202471,-122.6741948
45.5202471,-122.6741948
45.5202471,-122.6741948
45.5202471,-122.6741948
45.5202471,-122.6741948
45.5202471,-122.6741948
45.5202471,-122.6741948
45.5202471,-122.6741948
45.5202471,-122.6741948
45.5202471,-122.6741948
45.5202471,-122.6741948
45.5202471,-122.6741948
45.5202471,-122.6741948
45.5202471,-122.6741948
45.5202471,-122.6741948
45.5202471,-122.6741948
45.5202471,-122.6741948
45.5202471,-122.6741948
45.5202471,-122.6741948
45.5202471,-122.6741948
45.5202471,-122.6741948
45.5202471,-122.6741948
45.5202471,-122.6741948
45.5202471,-122.6741948
49.1204123,-122.6598956
49.1204123,-122.6598956
49.1690609,-122.6480819
45.4453901,-122.6392888
45.4453901,-122.6392888
45.4453901,-122.6392888
47.5315625,-122.6384055
49.1261437,-122.6248463
38.295411,-122.6136934
38.295411,-122.6136934
45.3656761,-122.612314
45.3573429,-122.6067582
49.2192655,-122.6014679
48.8466698,-122.5897234
38.0040893,-122.5496999
38.0040893,-122.5496999
47.216134,-122.5400829
45.7813532,-122.5337432
37.9735346,-122.5310873
37.9735346,-122.5310873
37.9254806,-122.5274754
37.9254806,-122.5274754
47.6262626,-122.5204512
47.6262626,-122.5204512
47.6262626,-122.5204512
47.6262626,-122.5204512
47.6262626,-122.5204512
47.1714085,-122.5163999
47.1714085,-122.5163999
47.1714085,-122.5163999
48.1625483,-122.4950267
48.1625483,-122.4950267
37.6138253,-122.4869193
37.6138253,-122.4869193
48.754402,-122.4788601
48.754402,-122.4788601
48.754402,-122.4788601
48.754402,-122.4788601
48.754402,-122.4788601
48.754402,-122.4788601
47.1377,-122.4764999
45.9032277,-122.4656783
47.248404,-122.4616679
47.248404,-122.4616679
47.248404,-122.4616679
47.248404,-122.4616679
47.248404,-122.4616679
47.248404,-122.4616679
43.7466899,-122.4597411
43.7466899,-122.4597411
43.7466899,-122.4597411
48.9466041,-122.4569314
45.5469302,-122.4370392
45.5067406,-122.4367057
45.5067406,-122.4367057
45.5067406,-122.4367057
37.4635519,-122.4285861
37.4635519,-122.4285861
37.7792808,-122.4192362
37.7792808,-122.4192362
37.7792808,-122.4192362
37.7792808,-122.4192362
45.5372449,-122.4178386
45.5911103,-122.4122247
48.5617742,-122.3982193
40.5863563,-122.3916753
40.5863563,-122.3916753
40.5863563,-122.3916753
45.5317928,-122.3911549
43.1358923,-122.3804695
47.8105738,-122.3774951
40.6799638,-122.3626506
47.2359524,-122.362638
47.5164297,-122.355739
47.469918,-122.3485273
47.469918,-122.3485273
47.7563195,-122.3438254
47.7563195,-122.3438254
47.313494,-122.3393102
47.313494,-122.3393102
47.313494,-122.3393102
37.496904,-122.3330572
47.6038321,-122.3300623
47.6038321,-122.3300623
47.6038321,-122.3300623
47.6038321,-122.3300623
47.6038321,-122.3300623
47.6038321,-122.3300623
47.6038321,-122.3300623
47.6038321,-122.3300623
47.6038321,-122.3300623
47.6038321,-122.3300623
47.6038321,-122.3300623
47.6038321,-122.3300623
48.4200462,-122.3264199
41.309875,-122.3105669
47.4475673,-122.3080658
47.7909667,-122.3066394
47.8278656,-122.3053931
47.9474034,-122.3036991
40.448208,-122.2977814
47.44259955,-122.2930652
47.44259955,-122.2930652
47.1849009,-122.2921405
47.1849009,-122.2921405
47.1849009,-122.2921405
38.2971367,-122.2855292
47.0395996,-122.2785728
37.8044557,-122.2713562
37.8044557,-122.2713562
45.3974065,-122.2614547
45.3974065,-122.2614547
38.1040864,-122.2566366
38.1040864,-122.2566366
47.7573202,-122.2440147
47.7573202,-122.2440147
